9465097	0.010752688172043	12566713	11158207	11145916	11883199	12857908
11581419	0.010752688172043	11287582	9420209	8709207	11160736	12610128
8553535	0.010752688172043	8709207	12518224	11044077	9650960	11886254
7778283	0.010752688172043	8709207	8601783	7494284	9298727	8973339
11044077	0.010752688172043	12518224	9568045	8553535	9784363	9650960
9420209	0.010752688172043	11287582	11040122	8709207	10559364	11581419
11040122	0.010752688172043	7666533	9420209	9557678	8551571	9372953
11160736	0.010752688172043	12610128	11163673	12560332	10364381	12857908
12560332	0.010752688172043	11160736	12610128	8709207	11287582	9650960
10364505	0.010752688172043	9568045	10873782	8709207	11044077	9420209
12533712	0.010752688172043	11044077	11160736	12610128	11682199	8289365
9568045	0.010752688172043	10873782	11499923	11044077	10364505	8709207
12857908	0.010752688172043	11878901	10233949	12050360	11602792	11163673
9784363	0.010752688172043	11044077	8709207	12033775	9811779	8289365
8957669	0.010752688172043	8957670	9234794	11145916	9650960	10573627
7831768	0.010752688172043	12518224	9650960	8553535	11886254	8709207
9636375	0.010752688172043	12857908	11163673	7595373	10364381	8806551
12610128	0.010752688172043	11160736	11287582	12560332	8709207	9018146
11121865	0.010752688172043	10918034	11044077	9469843	12518224	9343214
7815562	0.010752688172043	12610128	8709207	8615005	12663788	11160736
8151305	0.010752688172043	7494284	8825715	9650960	11160736	9032384
9018146	0.010752688172043	8709207	12610128	7523700	11160736	11287582
8178438	0.010752688172043	8764516	8553535	8200503	8139029	9650960
8709207	0.010752688172043	8553535	11287582	7933109	12610128	12518224
12566713	0.010752688172043	9465097	12663770	11883199	10362134	11158207
7561785	0.010752688172043	12208977	12663788	8178438	12706096	12857908
11287582	0.010752688172043	8709207	9420209	12610128	12560332	12663788
11967289	0.010752688172043	12890615	9311816	9261437	12584306	8709207
11886254	0.010752688172043	12518224	12857908	8553535	11878901	9650960
12518224	0.010752688172043	8553535	11044077	11886254	9650960	7831768
10712890	0.010752688172043	11158207	9465097	12566713	11145916	10971133
8525612	0.010752688172043	11289806	8709207	7933109	9420209	9018146
12033775	0.010752688172043	9784363	11287582	8709207	11044077	10873782
12663788	0.010752688172043	11243812	9060658	8289365	11287582	12857908
8289365	0.010752688172043	11160736	7491757	11044077	12663788	8553535
12208977	0.010752688172043	12033769	14517069	7561785	12663788	7491757
7745672	0.010752688172043	7933109	8615005	8709207	9060652	9650960
12840887	0.010752688172043	8709207	11499923	11160736	11044077	10873782
12482659	0.010752688172043	11160736	9420209	8289365	7491757	12560332
12050360	0.010752688172043	10573627	10233949	12033769	7815562	12566713
9311816	0.010752688172043	9784363	12518224	8825715	12706096	11287582
11163673	0.010752688172043	8709207	12208977	10233949	8551571	12584306
8139029	0.010752688172043	8957669	9465097	8825715	11602792	7831768
12890615	0.010752688172043	11044077	9784363	12584306	9568045	7523700
7523700	0.010752688172043	11287582	12518224	8709207	12857908	7745672
10918034	0.010752688172043	8178438	9811779	8551571	12663770	10971133
7494284	0.010752688172043	7745672	11158207	7831768	12857908	11289806
9811779	0.010752688172043	11243812	11160736	7831768	11287582	12584306
9261437	0.010752688172043	9465097	9343214	7831768	12566713	12857908
9060658	0.010752688172043	12482659	11163673	10712890	12033769	14517069
10873782	0.010752688172043	12482659	12663788	8551571	9060658	8806551
10573627	0.010752688172043	11121865	8553535	9557678	12533712	10873782
7933109	0.010752688172043	8551571	10971133	8289365	11581419	9784363
7491757	0.010752688172043	9811779	11287582	12518224	11040122	7831768
7595373	0.010752688172043	11289806	9018146	7831768	8709207	7933109
11243812	0.010752688172043	9298727	8601783	10873782	9060652	7933109
11158207	0.010752688172043	12560332	11289806	14517069	11160736	12482659
8957670	0.010752688172043	9018146	12482659	11163673	9032384	8806551
8601783	0.010752688172043	12033775	10559364	11121865	8139029	7778283
9298727	0.010752688172043	7815562	10233949	9420209	12706096	10971133
7666533	0.010752688172043	11243812	8178438	8806551	11499923	10362134
9372953	0.010752688172043	10573627	11883199	11499923	8551571	11145916
10233949	0.010752688172043	11287582	7494284	12533712	9060652	9343214
12663770	0.010752688172043	11160736	12663788	10559364	7745672	8973339
8615005	0.010752688172043	8601783	11682199	9060658	12033775	7666533
9557678	0.010752688172043	8289365	11145916	11160736	12050360	11602792
8825715	0.010752688172043	12584306	9650960	7494284	11289806	9568045
9032384	0.010752688172043	12566713	11044077	12566713	8957669	8615005
12706096	0.010752688172043	11581419	11121865	9261437	11878901	8957669
12033769	0.010752688172043	8525612	7778283	7523700	11581419	8957669
8764516	0.010752688172043	9032384	11886254	11967289	9420209	9311816
11878901	0.010752688172043	9032384	9469843	8178438	8709207	8551571
11499923	0.010752688172043	7595373	9311816	8806551	8151305	10712890
8973339	0.010752688172043	11602792	11044077	12840887	12584306	11967289
10364381	0.010752688172043	11158207	8151305	7595373	7933109	8200503
9650960	0.010752688172043	8151305	12518224	9311816	9018146	8553535
9234794	0.010752688172043	10559364	8825715	11682199	14517069	9060652
8551571	0.010752688172043	8151305	12610128	12663770	10233949	11499923
11682199	0.010752688172043	9568045	9636375	7778283	9060652	12518224
10362134	0.010752688172043	8151305	7933109	12518224	8151305	11163673
11883199	0.010752688172043	9784363	12663770	10573627	12706096	10233949
10559364	0.010752688172043	8551571	9298727	11878901	10918034	10233949
8200503	0.010752688172043	12584306	9811779	9060658	10873782	11886254
8806551	0.010752688172043	9811779	7745672	10362134	10559364	12050360
9343214	0.010752688172043	12706096	12533712	11160736	7494284	11145916
9469843	0.010752688172043	12050360	8709207	10573627	12566713	11883199
10971133	0.010752688172043	9650960	14517069	9343214	12518224	12706096
11145916	0.010752688172043	11878901	8178438	7815562	9469843	8289365
11602792	0.010752688172043	8200503	11121865	9465097	8289365	10971133
9060652	0.010752688172043	7595373	10559364	10364381	8806551	9811779
12584306	0.010752688172043	8957669	9343214	8615005	8764516	12533712
11289806	0.010752688172043	12033775	9568045	8709207	11499923	7523700
14517069	0.010752688172043	9568045	8764516	7595373	11044077	11145916
